country,year,iso_code,population,gdp,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,electricity_demand,electricity_demand_per_capita,electricity_generation,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,greenhouse_gas_emissions,net_elec_imports,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,other_renewable_consumption,other_renewable_electricity,per_capita_electricity,primary_energy_consumption,renewables_share_energy,country_encoded
Algeria,1975.0,DZA,15678603.0,64883812851.0,505.60499572753906,26.315793991088867,0.0581500083208084,17.8026065826416,0.279119998216629,420.92698669433594,8.190000057220459,-7.692310810089111,-0.0081410035490989,6.230912208557129,0.097691997885704,68.74499893188477,5091.055908203125,59.43499946594238,19.45502281188965,11.46074676513672,4488.26220703125,1.0842870988260978,37.80260848999024,7.815500259399414,28.489999771118164,691.0266723632812,15.18000030517578,1817.126220703125,23.136194229125977,11.55962371826172,3924.01025390625,61.52299880981445,31.135000228881836,0.0,11.18336296081543,4.086830139160156,40.63066864013672,173.06849670410156,4.320000171661377,2591.472412109375,-2.153721570968628,-11.98138427734375,34717.9765625,544.329345703125,0.0,0.0,4298.709716796875,70.36968231201172,1.2958319187164309,0
Algeria,1976.0,DZA,16409171.0,69150103648.0,505.60499572753906,95.83333587646484,0.2674899995326996,33.311248779296875,0.5466099977493286,420.92698669433594,8.190000057220459,-33.33333206176758,-0.0325639992952346,3.9689998626708975,0.0651279985904693,68.74499893188477,5091.055908203125,59.43499946594238,16.672563552856445,11.732429504394531,5003.42822265625,1.1870210878874767,18.243244171142575,5.197500228881836,33.6875,691.0266723632812,15.18000030517578,2052.9677734375,25.954320907592773,15.967876434326172,4722.41259765625,77.49087524414062,31.135000228881836,0.0,14.981449127197266,6.087062835693359,46.71773147583008,173.06849670410156,4.320000171661377,2847.050048828125,11.591423988342283,63.09552001953125,37017.40234375,607.4248657226562,0.0,0.0,4298.709716796875,82.10211181640625,1.317230224609375,0
Algeria,1977.0,DZA,17015988.0,75438035015.0,505.60499572753906,29.7872314453125,0.1628199815750122,41.69196701049805,0.7094299793243408,420.92698669433594,8.190000057220459,-25.0,-0.0162819996476173,2.8705942630767822,0.048845998942852,68.74499893188477,5091.055908203125,59.43499946594238,9.878547668457031,8.110496520996094,5301.63818359375,1.1955808194839905,6.571436882019043,2.2137527465820312,35.90125274658203,691.0266723632812,15.18000030517578,2109.854248046875,-4.291394710540772,-3.325439453125,4358.57373046875,74.16543579101562,31.135000228881836,0.0,13.033090591430664,6.088764190673828,52.80649566650391,173.06849670410156,4.320000171661377,3103.345947265625,6.753121852874756,41.0201416015625,38107.984375,648.4450073242188,0.0,0.0,4298.709716796875,90.21260833740234,0.8287330269813538,0
Algeria,1978.0,DZA,17506977.0,85103913585.0,505.60499572753906,-49.18032455444336,-0.3488999605178833,20.593505859375,0.3605300188064575,420.92698669433594,8.190000057220459,-16.66666603088379,-0.0081409998238086,2.325073003768921,0.0407049991190433,68.74499893188477,5091.055908203125,59.43499946594238,25.660350799560547,23.14887237548828,6475.21728515625,1.3317620797771303,60.589805603027344,21.752498626708984,57.653751373291016,691.0266723632812,15.18000030517578,3293.18701171875,55.08403778076172,40.85331726074219,6569.880859375,115.0187530517578,31.135000228881836,0.0,3.411415100097656,1.8014488220214844,54.60794448852539,173.06849670410156,4.320000171661377,3119.21044921875,2.114772319793701,13.713134765625,37822.52734375,662.1581420898438,0.0,0.0,4298.709716796875,113.36148071289062,0.612835168838501,0
Algeria,1979.0,DZA,18036655.0,92753892187.0,505.60499572753906,132.258056640625,0.4768300056457519,46.42546081542969,0.8373600244522095,420.92698669433594,8.190000057220459,0.0,0.0,2.2567930221557617,0.0407049991190433,68.74499893188477,5091.055908203125,59.43499946594238,31.032344818115234,35.17872619628906,8235.462890625,1.6011330666249795,41.40233612060547,23.86999893188477,81.52375030517578,691.0266723632812,15.18000030517578,4519.89306640625,63.91632843017578,73.51576232910156,10452.853515625,188.53451538085935,31.135000228881836,0.0,19.61376571655273,10.710674285888672,65.31861877441406,173.06849670410156,4.320000171661377,3621.4375,2.021726131439209,13.38702392578125,37454.015625,675.545166015625,0.0,0.0,4298.709716796875,148.5402069091797,0.5443759560585022,0
Algeria,1980.0,DZA,18607175.0,94481648187.0,505.60499572753906,-11.111116409301758,-0.0930400490760803,40.00177383422852,0.7443199753761292,420.92698669433594,8.190000057220459,35.69252014160156,0.014528639614582,2.9684054851531982,0.0552336387336254,68.74499893188477,5091.055908203125,59.43499946594238,19.255889892578125,28.60273742675781,9520.1416015625,1.8745234087090692,34.238487243652344,27.912498474121094,109.43624877929688,691.0266723632812,15.18000030517578,5881.400390625,-18.265634536743164,-34.43702697753906,8281.6162109375,154.0974884033203,31.135000228881836,0.0,1.3530781269073486,0.8838119506835938,66.20243072509766,173.06849670410156,4.320000171661377,3557.89794921875,-11.26593017578125,-76.1064453125,32215.4609375,599.438720703125,0.0,0.0,4298.709716796875,177.1429443359375,0.4031063914299011,0
Algeria,1981.0,DZA,19220708.0,96860512464.0,505.60499572753906,-29.687498092651367,-0.2209699749946594,27.228445053100582,0.5233500003814697,420.92698669433594,8.190000057220459,0.0,0.0,2.873652696609497,0.0552336387336254,68.74499893188477,5091.055908203125,59.43499946594238,21.47600555419922,38.04322814941406,11195.5380859375,2.221168054526355,29.991199493408203,32.82124328613281,142.2574920654297,691.0266723632812,15.18000030517578,7401.26171875,15.932088851928713,24.550949096679688,9294.5810546875,178.6484375,31.135000228881836,0.0,7.734827041625977,5.120643615722656,71.32307434082031,173.06849670410156,4.320000171661377,3710.7412109375,-10.895415306091309,-65.31134033203125,27789.162109375,534.1273803710938,0.0,0.0,4298.709716796875,215.1861724853516,0.4726031422615051,0
Algeria,1982.0,DZA,19872353.0,103073663847.0,505.60499572753906,1755.555419921875,9.187699317932127,488.67132568359375,9.71104907989502,420.92698669433594,8.190000057220459,0.0,0.0,2.779421091079712,0.0552336387336254,68.74499893188477,5091.055908203125,59.43499946594238,15.301145553588867,32.92594909667969,12485.2919921875,2.4066700873999434,13.464150428771973,19.15376281738281,161.4112548828125,691.0266723632812,15.18000030517578,8122.40283203125,30.47977638244629,54.45164489746094,11729.8681640625,233.1000823974609,31.135000228881836,0.0,5.959282398223877,4.250343322753906,75.57341766357422,173.06849670410156,4.320000171661377,3802.942626953125,-0.5138300061225891,-2.7445068359375,26739.806640625,531.3828735351562,0.0,0.0,4298.709716796875,248.11212158203125,0.5364574790000916,0
Algeria,1983.0,DZA,20558120.0,108430390837.0,505.60499572753906,-10.77843952178955,-1.0466995239257812,421.4563293457031,8.664349555969238,420.92698669433594,8.190000057220459,0.0,0.0,2.686706781387329,0.0552336387336254,68.74499893188477,5091.055908203125,59.43499946594238,9.211380958557127,22.85455322265625,13180.5185546875,2.4985183137210583,9.481220245361328,15.303756713867188,176.7150115966797,691.0266723632812,15.18000030517578,8595.8740234375,43.1971321105957,100.69255065917967,16236.53515625,333.7926330566406,31.135000228881836,0.0,12.331055641174316,9.319000244140623,84.89241790771484,173.06849670410156,4.320000171661377,4129.38623046875,-1.6136358976364136,-8.5745849609375,25430.744140625,522.8082885742188,0.0,0.0,4298.709716796875,270.9666748046875,0.2409444749355316,0
Algeria,1984.0,DZA,21271969.0,114406671796.0,505.60499572753906,10.8724946975708,0.942030906677246,451.59808349609375,9.606380462646484,420.92698669433594,8.190000057220459,0.0,0.0,2.596545696258545,0.0552336387336254,68.74499893188477,5091.055908203125,59.43499946594238,-3.974834680557251,-10.770477294921877,12231.880859375,2.2738867962766314,-12.145974159240724,-21.46376037597656,155.25125122070312,691.0266723632812,15.18000030517578,7298.39599609375,1.7873930931091309,5.9661865234375,15972.1376953125,339.7588195800781,31.135000228881836,0.0,10.73074436187744,9.109588623046877,94.00200653076172,173.06849670410156,4.320000171661377,4419.05517578125,8.525582313537598,44.57244873046875,26672.6953125,567.3807373046875,0.0,0.0,4298.709716796875,260.1961975097656,0.4826920926570892,0
Algeria,1985.0,DZA,22008542.0,120364208777.0,505.60499572753906,4.358355522155762,0.418680191040039,455.5077209472656,10.025060653686523,420.92698669433594,8.190000057220459,14.285861015319824,0.0078906007111072,2.868170022964477,0.0631242394447326,68.74499893188477,5091.055908203125,12.27400016784668,0.8072263598442078,2.100372314453125,11917.9443359375,2.178792425848117,-0.9299481511116028,-1.443756103515625,153.8074951171875,691.0266723632812,15.18000030517578,6988.5361328125,9.895936012268066,33.622314453125,16965.283203125,373.3811340332031,31.135000228881836,0.0,2.714618682861328,2.551795959472656,96.55380249023438,173.06849670410156,4.320000171661377,4387.10595703125,-3.535737991333008,-20.06109619140625,24868.509765625,547.3196411132812,0.0,0.0,557.6925659179688,262.29656982421875,0.6844301223754883,0
Algeria,1986.0,DZA,22745501.0,119145030269.0,505.60499572753906,2.66820764541626,0.2674894332885742,452.50927734375,10.292550086975098,420.92698669433594,8.190000057220459,12.49965763092041,0.0078903138637542,3.122136354446411,0.0710145533084869,68.74499893188477,5091.055908203125,12.980999946594238,5.792667865753174,15.1939697265625,12199.798828125,2.328570241845305,9.511893272399902,14.6300048828125,168.4375,691.0266723632812,15.18000030517578,7405.310546875,2.280025005340576,8.51318359375,16789.8828125,381.8943176269531,31.135000228881836,0.0,1.519829273223877,1.4674530029296875,98.02125549316406,173.06849670410156,4.320000171661377,4309.47900390625,3.013598918914795,16.4940185546875,24787.919921875,563.8136596679688,0.0,0.0,570.7062377929688,277.49053955078125,0.2502991855144501,0
Algeria,1987.0,DZA,23443627.0,118321211437.0,505.60499572753906,19.548019409179688,2.01198959350586,524.8565063476562,12.304539680480955,420.92698669433594,8.190000057220459,-11.110840797424316,-0.0078903138637542,2.692596912384033,0.0631242394447326,68.74499893188477,5091.055908203125,12.722000122070312,2.7667794227600098,7.67755126953125,12163.9921875,2.40964068483234,2.2857179641723637,3.850006103515625,172.28750610351562,691.0266723632812,15.18000030517578,7349.01220703125,12.860493659973145,49.11349487304688,18384.861328125,431.0078125,31.135000228881836,0.0,1.101048707962036,1.0792617797851562,99.10051727294922,173.06849670410156,4.320000171661377,4227.18359375,3.544835567474365,19.98626708984375,24902.287109375,583.7999267578125,0.0,0.0,542.6634521484375,285.1680908203125,0.4862205684185028,0
